# zrecast — the names that are answered, and how.
#
# SYMBOL<TAB>VERDICT<TAB>EVIDENCE, one line per public Recast/Detour name that
# is not a gap. This is the only hand-maintained half of the coverage record:
# tools/record.sh joins it with the upstream harvest and tools/tranches.awk to
# write tools/unbound_*.txt, and ci/check-coverage.sh then checks every line of
# it against the tree.
#
# Binding a name is one line appended here. The verdicts:
#
#   BOUND      a zrecast entry point a host can call to get the capability
#   EXTENSION  zrecast offers it in a shape upstream does not have
#   LANGUAGE   Zig spells it directly; the evidence names the facility
#   ZIG        src/FILE.zig:decl implements it
#   INTERNAL   upstream marks it internal; tools/classify.sh must agree
#
# Evidence is prose that has to survive a check: BOUND and EXTENSION name a
# symbol ffi/*.h declares, LANGUAGE names a facility from a closed list, ZIG
# names a declaration that exists, and INTERNAL must match what classify.sh
# computes. Sorted by symbol.
func:dtTileCache::getCompressor/0	BOUND	the ZrcTileCacheCompressor a host hands zrcTileCacheCreate is the one it gets back, borrowed for the cache's whole life
func:dtTileCache::getObstacle/1	BOUND	zrcTileCacheObstacleRefAt bounds the index upstream's own accessor does not and hands back a reference rather than an interior pointer
func:dtTileCache::getObstacleBounds/3	BOUND	ZrcObstacleInfo reports each shape's own fields, and zrcTileCacheAddBoxObstacle applies the same arithmetic to refuse an obstacle spanning more tiles than upstream can track
func:dtTileCache::getObstacleByRef/1	BOUND	zrcTileCacheObstacleInfo resolves a ZrcObstacleRef through it and copies the obstacle out
func:dtTileCache::getObstacleCount/0	BOUND	ZrcTileCacheParams.max_obstacles, which is what upstream returns, and what bounds zrcTileCacheObstacleRefAt
func:dtTileCache::getObstacleRef/1	BOUND	zrcTileCacheObstacleRefAt answers with what it computes
func:dtTileCache::getParams/0	BOUND	zrcTileCacheParams copies the struct out by value
func:dtTileCache::getTile/1	BOUND	zrcTileCacheTileRefAt bounds the index upstream's own accessor does not and hands back a reference rather than an interior pointer
func:dtTileCache::getTileAt/3	BOUND	zrcTileCacheTileAt, which reports 0 for an empty position rather than a pointer
func:dtTileCache::getTileByRef/1	BOUND	zrcTileCacheTileInfo resolves a ZrcCompressedTileRef through it and copies the layer's header out
func:dtTileCache::getTileCount/0	BOUND	ZrcTileCacheParams.max_tiles, which is what upstream returns, and what bounds zrcTileCacheTileRefAt
func:dtTileCache::getTileRef/1	BOUND	zrcTileCacheTileRefAt and zrcTileCacheTileAt both answer with what it computes
func:dtTileCache::getTilesAt/4	BOUND	zrcTileCacheTilesAt, which reports how many layers are stacked there whether or not they fit, where upstream returns only what it wrote
func:dtTileCache::init/4	BOUND	zrcTileCacheCreate, which is the only place it runs: upstream's init has no purge and leaks every array if called twice, so a ZrcTileCache is created once and destroyed once
func:dtTileCache::queryTiles/5	BOUND	zrcTileCacheQueryTiles, which reports the true count where upstream drops the overflow and returns success
func:dtTileCache::removeObstacle/1	BOUND	zrcTileCacheRemoveObstacle
func:dtTileCache::removeTile/3	BOUND	zrcTileCacheRemoveTile, which hands the layer's bytes back or discards them
func:dtTileCache::update/3	BOUND	zrcTileCacheUpdate, minus the dt upstream declares and ignores; it also reports a mesh-process callback's failure, which upstream's void process() has nowhere to put
func:dtTileCache::~dtTileCache/0	BOUND	zrcTileCacheDestroy reaches it through dtFreeTileCache
func:dtTileCacheAlloc::alloc/1	BOUND	ZrcTileCacheAllocator.allocate
func:dtTileCacheAlloc::free/1	BOUND	ZrcTileCacheAllocator.deallocate
func:dtTileCacheAlloc::reset/0	BOUND	ZrcTileCacheAllocator.reset, called once at the start of every tile rebuild - the one thing upstream's default does not offer, since its own reset is empty
func:dtTileCacheAlloc::~dtTileCacheAlloc/0	BOUND	ZrcTileCacheAllocator is plain data the caller owns; the destructor releases nothing, so there is nothing to destroy
func:dtTileCacheCompressor::compress/5	BOUND	ZrcTileCacheCompressor.compress, reached from zrcTileCacheLayerBuild
func:dtTileCacheCompressor::decompress/5	BOUND	ZrcTileCacheCompressor.decompress, reached from zrcTileCacheUpdate and zrcTileCacheLayerDecompress, and never handed the negative length upstream computes for a short buffer
func:dtTileCacheCompressor::maxCompressedSize/1	BOUND	ZrcTileCacheCompressor.max_compressed_size
func:dtTileCacheCompressor::~dtTileCacheCompressor/0	BOUND	ZrcTileCacheCompressor is plain data the caller owns; the destructor releases nothing
func:dtTileCacheMeshProcess::process/3	BOUND	ZrcTileCacheMeshProcess sees ZrcTileCacheBuildParams: the areas, the flags, the user id and the off-mesh connections, each validated on return and written into the tile by this package rather than by the callback
func:dtTileCacheMeshProcess::~dtTileCacheMeshProcess/0	BOUND	ZrcTileCacheMeshProcess is a function pointer the caller owns; there is nothing to destroy
func:rcCompactHeightfield::rcCompactHeightfield/0	BOUND	zrcCompactHeightfieldCreate constructs it in place while allocating the container
func:rcCompactHeightfield::~rcCompactHeightfield/0	BOUND	zrcCompactHeightfieldDestroy triggers it, through rcFreeCompactHeightfield
func:rcContext::enableLog/1	BOUND	ZrcBuildContext.log_enabled
func:rcContext::enableTimer/1	BOUND	ZrcBuildContext.timers_enabled
func:rcContext::getAccumulatedTime/1	BOUND	zrcBuildContextAccumulatedTime
func:rcContext::log/3	BOUND	zrcBuildContextLog
func:rcContext::rcContext/1	BOUND	ZrcBuildContext.log_enabled and .timers_enabled, set to the same value, reproduce what the single-bool constructor sets both flags to
func:rcContext::resetLog/0	BOUND	zrcBuildContextResetLog
func:rcContext::resetTimers/0	BOUND	zrcBuildContextResetTimers
func:rcContext::startTimer/1	BOUND	zrcBuildContextStartTimer
func:rcContext::stopTimer/1	BOUND	zrcBuildContextStopTimer
func:rcContext::~rcContext/0	BOUND	ZrcBuildContext is plain data the caller owns; the destructor releases nothing, so there is nothing to destroy
func:rcContourSet::rcContourSet/0	BOUND	zrcContourSetCreate constructs it in place while allocating the container
func:rcContourSet::~rcContourSet/0	BOUND	zrcContourSetDestroy triggers it, through rcFreeContourSet
func:rcHeightfield::rcHeightfield/0	BOUND	zrcHeightfieldCreate constructs it in place while allocating the container
func:rcHeightfield::~rcHeightfield/0	BOUND	zrcHeightfieldDestroy triggers it, through rcFreeHeightField
func:rcHeightfieldLayerSet::rcHeightfieldLayerSet/0	BOUND	zrcHeightfieldLayerSetCreate constructs one
func:rcHeightfieldLayerSet::~rcHeightfieldLayerSet/0	BOUND	zrcHeightfieldLayerSetDestroy reaches it through rcFreeHeightfieldLayerSet, which is what frees every layer's three arrays
func:rcIntArray::clear/0	LANGUAGE	std.ArrayList of i32 - rcIntArray wraps rcTempVector<int> and appears only as a local inside static functions
func:rcIntArray::pop/0	LANGUAGE	std.ArrayList of i32 - rcIntArray wraps rcTempVector<int> and appears only as a local inside static functions
func:rcIntArray::push/1	LANGUAGE	std.ArrayList of i32 - rcIntArray wraps rcTempVector<int> and appears only as a local inside static functions
func:rcIntArray::rcIntArray/0	LANGUAGE	std.ArrayList of i32 - rcIntArray wraps rcTempVector<int> and appears only as a local inside static functions
func:rcIntArray::rcIntArray/1	LANGUAGE	std.ArrayList of i32 - rcIntArray wraps rcTempVector<int> and appears only as a local inside static functions
func:rcIntArray::resize/1	LANGUAGE	std.ArrayList of i32 - rcIntArray wraps rcTempVector<int> and appears only as a local inside static functions
func:rcIntArray::size/0	LANGUAGE	std.ArrayList of i32 - rcIntArray wraps rcTempVector<int> and appears only as a local inside static functions
func:rcPermVector::rcPermVector/0	LANGUAGE	std.ArrayList over a persistent allocator - rcPermVector is never instantiated anywhere in the vendored tree
func:rcPermVector::rcPermVector/1(const rcPermVector<T>&)	LANGUAGE	std.ArrayList over a persistent allocator - rcPermVector is never instantiated anywhere in the vendored tree
func:rcPermVector::rcPermVector/1(rcSizeType)	LANGUAGE	std.ArrayList over a persistent allocator - rcPermVector is never instantiated anywhere in the vendored tree
func:rcPermVector::rcPermVector/2(const T*,const T*)	LANGUAGE	std.ArrayList over a persistent allocator - rcPermVector is never instantiated anywhere in the vendored tree
func:rcPermVector::rcPermVector/2(rcSizeType,const T&)	LANGUAGE	std.ArrayList over a persistent allocator - rcPermVector is never instantiated anywhere in the vendored tree
func:rcPolyMesh::rcPolyMesh/0	BOUND	zrcPolyMeshCreate constructs it in place while allocating the container
func:rcPolyMesh::~rcPolyMesh/0	BOUND	zrcPolyMeshDestroy triggers it, through rcFreePolyMesh
func:rcPolyMeshDetail::rcPolyMeshDetail/0	BOUND	zrcPolyMeshCreate constructs it in place while allocating the container, alongside the polygon half
func:rcScopedDelete::rcScopedDelete/0	LANGUAGE	defer, which releases at end of scope the way this guard's destructor does
func:rcScopedDelete::rcScopedDelete/1	LANGUAGE	defer, which releases at end of scope the way this guard's destructor does
func:rcScopedDelete::~rcScopedDelete/0	LANGUAGE	defer, which releases at end of scope the way this guard's destructor does
func:rcScopedTimer::rcScopedTimer/2	LANGUAGE	defer, paired with zrcBuildContextStartTimer to start the timer immediately and defer the matching stop
func:rcScopedTimer::~rcScopedTimer/0	LANGUAGE	defer, paired with zrcBuildContextStartTimer to stop what it started at scope exit
func:rcTempVector::rcTempVector/0	LANGUAGE	std.ArrayList over a scratch allocator - rcTempVector is rcVectorBase with the temporary hint, and no public function takes one
func:rcTempVector::rcTempVector/1(const rcTempVector<T>&)	LANGUAGE	std.ArrayList over a scratch allocator - rcTempVector is rcVectorBase with the temporary hint, and no public function takes one
func:rcTempVector::rcTempVector/1(rcSizeType)	LANGUAGE	std.ArrayList over a scratch allocator - rcTempVector is rcVectorBase with the temporary hint, and no public function takes one
func:rcTempVector::rcTempVector/2(const T*,const T*)	LANGUAGE	std.ArrayList over a scratch allocator - rcTempVector is rcVectorBase with the temporary hint, and no public function takes one
func:rcTempVector::rcTempVector/2(rcSizeType,const T&)	LANGUAGE	std.ArrayList over a scratch allocator - rcTempVector is rcVectorBase with the temporary hint, and no public function takes one
func:rcVectorBase::assign/2(const T*,const T*)	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::assign/2(rcSizeType,const T&)	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::back/0()	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::back/0()const	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::begin/0()	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::begin/0()const	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::capacity/0	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::clear/0	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::data/0()	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::data/0()const	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::empty/0	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::end/0()	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::end/0()const	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::front/0()	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::front/0()const	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::pop_back/0	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::push_back/1	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::rcVectorBase/0	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::rcVectorBase/1(const rcVectorBase<T, H>&)	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::rcVectorBase/1(rcSizeType)	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::rcVectorBase/2(const T*,const T*)	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::rcVectorBase/2(rcSizeType,const T&)	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::reserve/1	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::resize/1	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::resize/2	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::size/0	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::swap/1	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
func:rcVectorBase::~rcVectorBase/0	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
type:-::CrowdAgentState	BOUND	ZrcCrowdAgentState
type:-::MoveRequestState	BOUND	ZrcCrowdTargetState
type:-::ObstacleState	BOUND	ZrcObstacleState, enumerator for enumerator (static_asserts in zrecast_abi.cpp)
type:-::ObstacleType	BOUND	ZrcObstacleShape, enumerator for enumerator (static_asserts in zrecast_abi.cpp)
type:-::UpdateFlags	BOUND	the ZRC_CROWD_ANTICIPATE_TURNS flag set, taken by ZrcCrowdAgentParams.update_flags
type:-::dtAllocFunc	BOUND	ZrcAllocator.allocate - the function a host installs, called with a size and a hint
type:-::dtAllocHint	BOUND	ZrcAllocHint mirrors it exactly, enumerators and all
type:-::dtAssertFailFunc	BOUND	ZrcAssertFailFunc, which carries a host pointer upstream's own signature has nowhere to put
type:-::dtBVNode	BOUND	ZrcBvNode, filled by zrcNavMeshTileBvNode
type:-::dtCompressedTile	BOUND	ZrcCompressedTileInfo copies its header and its length out by value, resolved through zrcTileCacheTileInfo
type:-::dtCompressedTileFlags	BOUND	zrcTileCacheAddTile copies the caller's bytes and adds the layer with the one flag this enum has, so the cache always owns what it holds
type:-::dtCompressedTileRef	BOUND	ZrcCompressedTileRef, the same 32-bit type, checked by a static_assert in zrecast_abi.cpp
type:-::dtCrowd	BOUND	ZrcCrowd, produced by zrcCrowdCreate
type:-::dtCrowdAgent	BOUND	ZrcCrowdAgent, produced by zrcCrowdAgentInfo
type:-::dtCrowdAgentAnimation	BOUND	ZrcCrowdAgentAnimation, the same value type; upstream declares it publicly and keeps every instance in dtCrowd's private m_agentAnims with no accessor, so neither a C++ nor a Zig host reads a live one
type:-::dtCrowdAgentDebugInfo	BOUND	ZrcCrowdAgentDebug, taken and filled by zrcCrowdUpdate
type:-::dtCrowdAgentParams	BOUND	ZrcCrowdAgentParams, taken by zrcCrowdAddAgent and zrcCrowdSetAgentParams
type:-::dtCrowdNeighbour	BOUND	ZrcCrowdNeighbour, produced by zrcCrowdAgentNeighbours
type:-::dtDetailTriEdgeFlags	BOUND	ZRC_DETAIL_EDGE_BOUNDARY is its only member
type:-::dtFindPathOptions	BOUND	ZRC_FINDPATH_ANY_ANGLE is the only member, and zrcSlicedFindPathInit takes it
type:-::dtFreeFunc	BOUND	ZrcAllocator.deallocate - the matching free a host installs
type:-::dtLink	BOUND	ZrcLink, filled by zrcNavMeshTileLink
type:-::dtLocalBoundary	BOUND	ZrcLocalBoundary, produced by zrcLocalBoundaryCreate
type:-::dtMeshHeader	BOUND	ZrcTileInfo carries every field of it, filled by zrcNavMeshTileInfo
type:-::dtMeshTile	BOUND	ZrcTileInfo for its scalars, and zrcNavMeshTileVerts, zrcNavMeshTileLink, zrcNavMeshTileBvNode and their siblings for its arrays
type:-::dtNavMesh	BOUND	ZrcNavMesh
type:-::dtNavMeshCreateParams	BOUND	ZrcBakeConfig, ZrcTileAuthoring and ZrcAreaAuthoring together fill every field of it that a host chooses
type:-::dtNavMeshParams	BOUND	ZrcTileGrid together with zrcNavMeshCreateTiled's two count parameters
type:-::dtNavMeshQuery	BOUND	ZrcNavMeshQuery is the opaque handle wrapping a dtNavMeshQuery instance
type:-::dtNode	BOUND	ZrcNode, with upstream's three bitfields copied out as whole fields
type:-::dtNodeFlags	BOUND	ZRC_NODE_OPEN, ZRC_NODE_CLOSED and ZRC_NODE_PARENT_DETACHED, reported in ZrcNode.flags
type:-::dtNodeIndex	BOUND	ZrcNode.parent_index, widened to 32 bits so the ABI carries no packed type
type:-::dtNodePool	BOUND	ZrcNodePoolInfo describes it and ZrcNode is what it holds
type:-::dtNodeQueue	LANGUAGE	std.PriorityQueue is the same container. Nothing public takes or returns a dtNodeQueue: dtNavMeshQuery keeps its open list private with no accessor, so a host can only build one and talk to itself
type:-::dtObstacleAvoidanceDebugData	BOUND	ZrcAvoidanceDebug, produced by zrcAvoidanceDebugCreate
type:-::dtObstacleAvoidanceParams	BOUND	ZrcAvoidanceParams, taken by zrcCrowdSetAvoidanceParams and the two samplers
type:-::dtObstacleAvoidanceQuery	BOUND	ZrcAvoidanceQuery, produced by zrcAvoidanceQueryCreate
type:-::dtObstacleBox	BOUND	ZrcObstacleInfo.bmin and .bmax, which zrcTileCacheAddBoxObstacle takes
type:-::dtObstacleCircle	BOUND	ZrcAvoidanceCircle, produced by zrcAvoidanceCircleAt
type:-::dtObstacleCylinder	BOUND	ZrcObstacleInfo.position, .radius and .height, which zrcTileCacheAddCylinderObstacle takes
type:-::dtObstacleOrientedBox	BOUND	ZrcObstacleInfo.center, .half_extents and .y_radians, which zrcTileCacheAddOrientedBoxObstacle takes
type:-::dtObstacleRef	BOUND	ZrcObstacleRef, the same 32-bit type, checked by a static_assert in zrecast_abi.cpp
type:-::dtObstacleSegment	BOUND	ZrcAvoidanceSegment, produced by zrcAvoidanceSegmentAt
type:-::dtOffMeshConnection	BOUND	ZrcOffMeshConnection mirrors it as an authoring input and as what zrcNavMeshOffMeshConnection reports
type:-::dtPathCorridor	BOUND	ZrcPathCorridor, produced by zrcPathCorridorCreate
type:-::dtPathQueue	BOUND	ZrcPathQueue, produced by zrcPathQueueCreate
type:-::dtPathQueueRef	BOUND	ZrcPathRequestRef, produced by zrcPathQueueRequest
type:-::dtPoly	BOUND	ZrcPolyInfo, filled by zrcNavMeshPolyInfo
type:-::dtPolyDetail	BOUND	the detail_vert_base, detail_tri_base, detail_vert_count and detail_tri_count fields of ZrcPolyInfo
type:-::dtPolyQuery	BOUND	ZrcPolyQuery, a struct of function pointers rather than a class to subclass
type:-::dtPolyRef	BOUND	ZrcPolyRef is exactly dtPolyRef (static_assert SameType in zrecast_abi.cpp)
type:-::dtPolyTypes	BOUND	ZrcPolyType mirrors both enumerators
type:-::dtProximityGrid	BOUND	ZrcProximityGrid, produced by zrcProximityGridCreate
type:-::dtQueryFilter	BOUND	ZrcQueryFilter mirrors area_cost/include_flags/exclude_flags, the data a host can set per query
type:-::dtRaycastHit	BOUND	ZrcRaycastHit mirrors t/position/normal/hit, the raycast result a host can read
type:-::dtRaycastOptions	BOUND	ZRC_RAYCAST_USE_COSTS, taken by zrcRaycast
type:-::dtStatus	BOUND	ZrcResult, which every entry point returns in its place
type:-::dtStraightPathFlags	BOUND	ZRC_STRAIGHTPATH_START, ZRC_STRAIGHTPATH_END and ZRC_STRAIGHTPATH_OFFMESH_CONNECTION, written into zrcFindStraightPath's out_flags
type:-::dtStraightPathOptions	BOUND	ZRC_STRAIGHTPATH_AREA_CROSSINGS and ZRC_STRAIGHTPATH_ALL_CROSSINGS, taken by zrcFindStraightPath
type:-::dtTileCache	BOUND	ZrcTileCache, created by zrcTileCacheCreate and released by zrcTileCacheDestroy
type:-::dtTileCacheAlloc	BOUND	ZrcTileCacheAllocator, optional at zrcTileCacheCreate: NULL selects upstream's own default, whose alloc and free already reach the seam zrcSetAllocator installs
type:-::dtTileCacheCompressor	BOUND	ZrcTileCacheCompressor, required by zrcTileCacheCreate and zrcTileCacheLayerBuild; no codec is bundled, so the host's is the only one
type:-::dtTileCacheContour	BOUND	ZrcTileCacheContourInfo copies its scalars out, and zrcTileCacheContourVerts copies its vertices
type:-::dtTileCacheContourSet	BOUND	ZrcTileCacheContourSet, produced by zrcTileCacheContourSetCreate
type:-::dtTileCacheLayer	BOUND	ZrcTileCacheLayer, produced by zrcTileCacheLayerDecompress and released by zrcTileCacheLayerDestroy
type:-::dtTileCacheLayerHeader	BOUND	ZrcTileCacheLayerHeader, which zrcTileCacheLayerBuild takes and zrcTileCacheLayerHeaderOf reads back; zrcTileCacheTileInfo reports the same fields for a layer already in a cache
type:-::dtTileCacheMeshProcess	BOUND	ZrcTileCacheMeshProcess, taken by zrcTileCacheCreate; narrowed to ZrcTileCacheBuildParams rather than the mutable dtNavMeshCreateParams upstream passes, because that tile reaches the navmesh without any of zrcNavMeshAddTile's checks
type:-::dtTileCacheObstacle	BOUND	ZrcObstacleInfo copies one out by value, resolved through zrcTileCacheObstacleInfo
type:-::dtTileCacheParams	BOUND	ZrcTileCacheParams, taken by zrcTileCacheCreate and read back by zrcTileCacheParams
type:-::dtTileCachePolyMesh	BOUND	ZrcTileCachePolyMesh, produced by zrcTileCachePolyMeshCreate
type:-::dtTileFlags	BOUND	ZRC_TILE_FREE_DATA is its only enumerator, and ZrcTileInfo.flags is where it is read
type:-::dtTileRef	BOUND	ZrcTileRef is exactly dtTileRef (static_assert SameType in zrecast_abi.cpp)
type:-::rcAllocFunc	BOUND	ZrcAllocator.allocate - the function a host installs, called with a size and a hint
type:-::rcAllocHint	BOUND	ZrcAllocHint
type:-::rcAssertFailFunc	BOUND	ZrcAssertFailFunc, which carries a host pointer upstream's own signature has nowhere to put
type:-::rcBuildContoursFlags	BOUND	ZrcContourFlags mirrors it, taken by zrcContourSetCreate's flags parameter
type:-::rcCompactCell	BOUND	ZrcCompactCell, copied by zrcCompactHeightfieldCells
type:-::rcCompactHeightfield	BOUND	ZrcCompactHeightfield is the opaque handle zrcCompactHeightfieldCreate returns and zrcCompactHeightfieldDestroy releases
type:-::rcCompactSpan	BOUND	ZrcCompactSpan, copied and written back whole by zrcCompactHeightfieldSpans and zrcCompactHeightfieldSetSpans
type:-::rcConfig	BOUND	ZrcBakeConfig carries every field but bmin/bmax/width/height, which zrcHeightfieldCreate takes directly and zrcCalcBounds/zrcCalcGridSize produce
type:-::rcContext	BOUND	ZrcBuildContext is the same object as a POD: a user pointer, the six hooks, and the log_enabled/timers_enabled flags
type:-::rcContour	BOUND	ZrcContourInfo for its scalars, and zrcContourVerts/zrcContourRawVerts for its vertex arrays
type:-::rcContourSet	BOUND	ZrcContourSet is the opaque handle zrcContourSetCreate returns and zrcContourSetDestroy releases
type:-::rcFreeFunc	BOUND	ZrcAllocator.deallocate - the matching free a host installs
type:-::rcHeightfield	BOUND	ZrcHeightfield is the opaque handle zrcHeightfieldCreate returns and zrcHeightfieldDestroy releases
type:-::rcHeightfieldLayer	BOUND	ZrcHeightfieldLayer carries its twelve scalars by value, and zrcHeightfieldLayerHeights, zrcHeightfieldLayerAreas and zrcHeightfieldLayerCons copy its three arrays
type:-::rcHeightfieldLayerSet	BOUND	ZrcHeightfieldLayerSet, allocated and filled together by zrcHeightfieldLayerSetCreate so a container that could only be re-run into never exists
type:-::rcIntArray	LANGUAGE	std.ArrayList of i32 - rcIntArray wraps rcTempVector<int> and appears only as a local inside static functions
type:-::rcLogCategory	BOUND	ZrcLogCategory mirrors it exactly, taken by zrcBuildContextLog
type:-::rcNewTag	LANGUAGE	@ptrCast - storage becomes a typed pointer and is assigned directly; Zig's placement construction needs no overload-disambiguation tag the way C++'s placement new does
type:-::rcPermVector	LANGUAGE	std.ArrayList over a persistent allocator - rcPermVector is never instantiated anywhere in the vendored tree
type:-::rcPolyMesh	BOUND	ZrcPolyMesh is the same opaque handle zrcPolyMeshBake and zrcPolyMeshCreate both produce
type:-::rcPolyMeshDetail	BOUND	the detail half of the same ZrcPolyMesh handle; zrcPolyMeshBuildDetail fills it and zrcPolyMeshDetailMeshes/zrcPolyMeshDetailVerts/zrcPolyMeshDetailTris read it, since there is no separate opaque handle for it
type:-::rcScopedDelete	LANGUAGE	defer, which releases at end of scope the way this guard's destructor does
type:-::rcScopedTimer	LANGUAGE	defer, paired with zrcBuildContextStartTimer to reproduce the guard: start immediately, defer the matching stop
type:-::rcSizeType	LANGUAGE	isize - rcSizeType is intptr_t, and Zig slices carry their own length, so nothing takes it as a parameter
type:-::rcSpan	BOUND	ZrcSpan, copied out one column at a time by zrcHeightfieldColumn
type:-::rcSpanPool	BOUND	the chain zrcHeightfieldStorage walks through its own next field to produce ZrcHeightfieldStorage.pool_count; its items array is not itself exposed
type:-::rcTempVector	LANGUAGE	std.ArrayList over a scratch allocator - rcTempVector is rcVectorBase with the temporary hint, and no public function takes one
type:-::rcTimerLabel	BOUND	ZrcTimerLabel mirrors it, enumerator for enumerator; zrcBuildContextStartTimer, zrcBuildContextStopTimer and zrcBuildContextAccumulatedTime all take it
type:-::rcVectorBase	LANGUAGE	std.ArrayList is the same container; no public Recast function takes or returns one, and every use in the vendored tree is a local inside a static function
type:rcVectorBase::size_type	LANGUAGE	isize - rcSizeType is intptr_t, and Zig slices carry their own length, so nothing takes it as a parameter
type:rcVectorBase::value_type	LANGUAGE	the element type parameter itself; Zig slices carry it
